Country,Income_group,Code,Year,Cereal_energy_share,GDP,Population
Iran,Lower middle income,IRN,1720,NA,NA,5321630
Iran,Lower middle income,IRN,1939,NA,NA,15223913
Iran,Lower middle income,IRN,1740,NA,NA,5549040
Iran,Lower middle income,IRN,1910,NA,NA,11135222
Iran,Lower middle income,IRN,1911,NA,NA,11051207
Iran,Lower middle income,IRN,1912,NA,NA,10903569
Iran,Lower middle income,IRN,1971,NA,NA,29273686
Iran,Lower middle income,IRN,1914,NA,NA,10486207
Iran,Lower middle income,IRN,2019,NA,12389.2236328125,86564208
Iran,Lower middle income,IRN,1821,NA,NA,6589482
Iran,Lower middle income,IRN,2020,NA,12644.4453125,87290192
Iran,Lower middle income,IRN,1931,NA,NA,13216914
Iran,Lower middle income,IRN,1894,NA,NA,9600736
Iran,Lower middle income,IRN,1854,NA,NA,7690703
Iran,Lower middle income,IRN,1907,NA,NA,10999853
Iran,Lower middle income,IRN,1856,NA,NA,7787724
Iran,Lower middle income,IRN,1993,62,9514.3369140625,59755432
Iran,Lower middle income,IRN,1994,62,9239.9814453125,59985752
Iran,Lower middle income,IRN,1969,NA,NA,27643692
Iran,Lower middle income,IRN,1901,NA,NA,10358580
Iran,Lower middle income,IRN,1998,60,9669.400390625,63461424
Iran,Lower middle income,IRN,1972,NA,NA,30111578
Iran,Lower middle income,IRN,1818,NA,NA,6501854
Iran,Lower middle income,IRN,1819,NA,NA,6530930
Iran,Lower middle income,IRN,-10000,NA,NA,38101
Iran,Lower middle income,IRN,1884,NA,NA,8974571
Iran,Lower middle income,IRN,1935,NA,NA,14219801
Iran,Lower middle income,IRN,1938,NA,NA,14986948
Iran,Lower middle income,IRN,1896,NA,NA,9815046
Iran,Lower middle income,IRN,400,NA,NA,4666648
Iran,Lower middle income,IRN,1898,NA,NA,10034129
Iran,Lower middle income,IRN,1942,NA,NA,15788764
Iran,Lower middle income,IRN,1814,NA,NA,6386850
Iran,Lower middle income,IRN,1902,NA,NA,10464620
Iran,Lower middle income,IRN,1200,NA,NA,4999980
Iran,Lower middle income,IRN,900,NA,NA,4300007
Iran,Lower middle income,IRN,1891,NA,NA,9301093
Iran,Lower middle income,IRN,1892,NA,NA,9391097
Iran,Lower middle income,IRN,1893,NA,NA,9495339
Iran,Lower middle income,IRN,1885,NA,NA,9009328
Iran,Lower middle income,IRN,1906,NA,NA,10890665
Iran,Lower middle income,IRN,1855,NA,NA,7739063
Iran,Lower middle income,IRN,1908,NA,NA,11110132
Iran,Lower middle income,IRN,1909,NA,NA,11155057
Iran,Lower middle income,IRN,1968,NA,NA,26875302
Iran,Lower middle income,IRN,1899,NA,NA,10143299
Iran,Lower middle income,IRN,1995,61,9319.96875,60794808
Iran,Lower middle income,IRN,1997,60,9588.880859375,62480528
Iran,Lower middle income,IRN,1970,NA,NA,28449702
Iran,Lower middle income,IRN,1890,NA,NA,9225116
Iran,Lower middle income,IRN,1801,NA,NA,6026829
Iran,Lower middle income,IRN,1802,NA,NA,6053778
Iran,Lower middle income,IRN,1930,NA,NA,12907265
Iran,Lower middle income,IRN,1964,NA,NA,23948632
Iran,Lower middle income,IRN,1895,NA,NA,9707301
Iran,Lower middle income,IRN,1966,NA,NA,25398706
Iran,Lower middle income,IRN,1992,62,9568.63671875,59372016
Iran,Lower middle income,IRN,500,NA,NA,4833330
Iran,Lower middle income,IRN,1967,NA,NA,26133346
Iran,Lower middle income,IRN,1900,NA,NA,10251461
Iran,Lower middle income,IRN,1100,NA,NA,4749993
Iran,Lower middle income,IRN,800,NA,NA,4100008
Iran,Lower middle income,IRN,-4000,NA,NA,875001
Iran,Lower middle income,IRN,1817,NA,NA,6472910
Iran,Lower middle income,IRN,1928,NA,NA,12191584
Iran,Lower middle income,IRN,1883,NA,NA,8939946
Iran,Lower middle income,IRN,300,NA,NA,4500018
Iran,Lower middle income,IRN,-7000,NA,NA,96999
Iran,Lower middle income,IRN,1965,NA,NA,24667028
Iran,Lower middle income,IRN,1886,NA,NA,9044218
Iran,Lower middle income,IRN,-5000,NA,NA,500001
Iran,Lower middle income,IRN,1810,NA,NA,6273880
Iran,Lower middle income,IRN,1888,NA,NA,9114396
Iran,Lower middle income,IRN,1889,NA,NA,9162953
Iran,Lower middle income,IRN,1924,NA,NA,10659746
Iran,Lower middle income,IRN,1920,NA,NA,9616421
Iran,Lower middle income,IRN,1816,NA,NA,6444095
Iran,Lower middle income,IRN,-1000,NA,NA,2000007
Iran,Lower middle income,IRN,1929,NA,NA,12564880
Iran,Lower middle income,IRN,-8000,NA,NA,69608
Iran,Lower middle income,IRN,1805,NA,NA,6135351
Iran,Lower middle income,IRN,-9000,NA,NA,50954
Iran,Lower middle income,IRN,1963,NA,NA,23259096
Iran,Lower middle income,IRN,1808,NA,NA,6218022
Iran,Lower middle income,IRN,1917,NA,NA,9889907
Iran,Lower middle income,IRN,600,NA,NA,4999980
Iran,Lower middle income,IRN,700,NA,NA,4549990
Iran,Lower middle income,IRN,1811,NA,NA,6301934
Iran,Lower middle income,IRN,1921,NA,NA,9737657
Iran,Lower middle income,IRN,-3000,NA,NA,1249996
Iran,Lower middle income,IRN,-2000,NA,NA,1624999
Iran,Lower middle income,IRN,1915,NA,NA,10283552
Iran,Lower middle income,IRN,200,NA,NA,4333319
Iran,Lower middle income,IRN,1922,NA,NA,9967591
Iran,Lower middle income,IRN,1803,NA,NA,6080848
Iran,Lower middle income,IRN,1806,NA,NA,6162785
Iran,Lower middle income,IRN,1807,NA,NA,6190342
Iran,Lower middle income,IRN,1916,NA,NA,10084810
Iran,Lower middle income,IRN,1887,NA,NA,9079241
Iran,Lower middle income,IRN,1813,NA,NA,6358418
Iran,Lower middle income,IRN,-6000,NA,NA,264999
Iran,Lower middle income,IRN,1804,NA,NA,6108039
Iran,Lower middle income,IRN,1919,NA,NA,9602336
Iran,Lower middle income,IRN,1809,NA,NA,6245826
Iran,Lower middle income,IRN,0,NA,NA,4000017
Iran,Lower middle income,IRN,1926,NA,NA,11399965
Iran,Lower middle income,IRN,1923,NA,NA,10307861
Iran,Lower middle income,IRN,1925,NA,NA,11023644
Iran,Lower middle income,IRN,1812,NA,NA,6330113
Iran,Lower middle income,IRN,1918,NA,NA,9693953
Iran,Lower middle income,IRN,100,NA,NA,4166656
Iran,Lower middle income,IRN,1927,NA,NA,11789132
Iran,Lower middle income,IRN,1815,NA,NA,6415409
Iraq,Upper middle income,IRQ,1972,NA,NA,10507318
Iraq,Upper middle income,IRQ,1941,NA,NA,4276583
Iraq,Upper middle income,IRQ,1944,NA,NA,4698864
Iraq,Upper middle income,IRQ,1939,NA,NA,4122918
Iraq,Upper middle income,IRQ,1947,NA,NA,5192950
Iraq,Upper middle income,IRQ,1949,NA,NA,5544410
Iraq,Upper middle income,IRQ,1971,NA,NA,10154937
Iraq,Upper middle income,IRQ,1819,NA,NA,1088179
Iraq,Upper middle income,IRQ,1943,NA,NA,4544845
Iraq,Upper middle income,IRQ,1942,NA,NA,4395875
Iraq,Upper middle income,IRQ,1994,62,4342.64306640625,20248074
Iraq,Upper middle income,IRQ,1822,NA,NA,1102846
Iraq,Upper middle income,IRQ,1820,NA,NA,1093040
Iraq,Upper middle income,IRQ,1946,NA,NA,5022737
Iraq,Upper middle income,IRQ,1948,NA,NA,5368932
Iraq,Upper middle income,IRQ,1993,67,4310.35400390625,19295822
Iraq,Upper middle income,IRQ,1938,NA,NA,4086572
Iraq,Upper middle income,IRQ,1979,NA,NA,13233833
Iraq,Upper middle income,IRQ,1992,67,3407.57739257812,18385682
Iraq,Upper middle income,IRQ,1945,NA,NA,4858102
Iraq,Upper middle income,IRQ,1844,NA,NA,1216916
Iraq,Upper middle income,IRQ,1845,NA,NA,1222373
Iraq,Upper middle income,IRQ,1928,NA,NA,3899222
Iraq,Upper middle income,IRQ,1998,57,7112.4287109375,23053490
Iraq,Upper middle income,IRQ,1821,NA,NA,1097929
Iraq,Upper middle income,IRQ,1951,NA,NA,5783975
Iraq,Upper middle income,IRQ,1952,NA,NA,5930354
Iraq,Upper middle income,IRQ,1978,NA,NA,12819715
Iraq,Upper middle income,IRQ,1937,NA,NA,4075957
Iraq,Upper middle income,IRQ,1852,NA,NA,1262051
Iraq,Upper middle income,IRQ,1817,NA,NA,1078539
Iraq,Upper middle income,IRQ,1940,NA,NA,4185932
Iraq,Upper middle income,IRQ,1818,NA,NA,1083345
Iraq,Upper middle income,IRQ,1816,NA,NA,1073754
Iraq,Upper middle income,IRQ,1856,NA,NA,1286436
Iraq,Upper middle income,IRQ,1996,57,4628.81298828125,21639336
Iraq,Upper middle income,IRQ,1973,NA,NA,10872140
Iraq,Upper middle income,IRQ,1995,59,4300.453125,20948856
Iraq,Upper middle income,IRQ,1981,NA,NA,14067267
Iraq,Upper middle income,IRQ,1950,NA,NA,5656483
Iraq,Upper middle income,IRQ,1826,NA,NA,1122760
Iraq,Upper middle income,IRQ,1936,NA,NA,4065368
Iraq,Upper middle income,IRQ,1827,NA,NA,1127794
Iraq,Upper middle income,IRQ,1854,NA,NA,1274192
Iraq,Upper middle income,IRQ,1814,NA,NA,1064248
Iraq,Upper middle income,IRQ,1969,NA,NA,9476742
Iraq,Upper middle income,IRQ,1843,NA,NA,1211484
Iraq,Upper middle income,IRQ,1925,NA,NA,3748467
Iraq,Upper middle income,IRQ,1926,NA,NA,3798060
Iraq,Upper middle income,IRQ,1997,56,5440.03466796875,22330776
Iraq,Upper middle income,IRQ,1847,NA,NA,1233360
Iraq,Upper middle income,IRQ,1980,NA,NA,13653368
Iraq,Upper middle income,IRQ,1999,59,8110.72021484375,23820734
Iraq,Upper middle income,IRQ,1935,NA,NA,4054808
Iraq,Upper middle income,IRQ,1824,NA,NA,1112758
Iraq,Upper middle income,IRQ,1977,NA,NA,12400193
Iraq,Upper middle income,IRQ,1853,NA,NA,1268109
Iraq,Upper middle income,IRQ,1813,NA,NA,1059526
Iraq,Upper middle income,IRQ,1855,NA,NA,1280301
Iraq,Upper middle income,IRQ,1815,NA,NA,1068990
Iraq,Upper middle income,IRQ,100,NA,NA,1049999
Iraq,Upper middle income,IRQ,200,NA,NA,1100000
Iraq,Upper middle income,IRQ,1970,NA,NA,9811356
Iraq,Upper middle income,IRQ,1857,NA,NA,1292597
Iraq,Upper middle income,IRQ,1848,NA,NA,1238890
Iraq,Upper middle income,IRQ,1974,NA,NA,11243145
Iraq,Upper middle income,IRQ,1823,NA,NA,1107791
Iraq,Upper middle income,IRQ,1976,NA,NA,11999347
Iraq,Upper middle income,IRQ,2001,61,9089.7060546875,25425666
Iraq,Upper middle income,IRQ,1934,NA,NA,4044274
Iraq,Upper middle income,IRQ,1828,NA,NA,1132851
Iraq,Upper middle income,IRQ,0,NA,NA,999999
Iraq,Upper middle income,IRQ,1968,NA,NA,9156137
Iraq,Upper middle income,IRQ,1923,NA,NA,3651216
Iraq,Upper middle income,IRQ,1924,NA,NA,3699522
Iraq,Upper middle income,IRQ,300,NA,NA,1100000
Iraq,Upper middle income,IRQ,1927,NA,NA,3848309
Iraq,Upper middle income,IRQ,600,NA,NA,999999
Iraq,Upper middle income,IRQ,1859,NA,NA,1309535
Iraq,Upper middle income,IRQ,1975,NA,NA,11617631
Iraq,Upper middle income,IRQ,2000,61,9202.4873046875,24628860
Iraq,Upper middle income,IRQ,1932,NA,NA,4023290
Iraq,Upper middle income,IRQ,1825,NA,NA,1117748
Iraq,Upper middle income,IRQ,1851,NA,NA,1255689
Iraq,Upper middle income,IRQ,1983,NA,NA,14903738
Iraq,Upper middle income,IRQ,-2000,NA,NA,874999
Iraq,Upper middle income,IRQ,1889,NA,NA,1836928
Iraq,Upper middle income,IRQ,1888,NA,NA,1817808
Iraq,Upper middle income,IRQ,1803,NA,NA,1013428
Iraq,Upper middle income,IRQ,1891,NA,NA,1901275
Iraq,Upper middle income,IRQ,1807,NA,NA,1031614
Iraq,Upper middle income,IRQ,1929,NA,NA,3942304
Iraq,Upper middle income,IRQ,900,NA,NA,2249999
Iraq,Upper middle income,IRQ,1931,NA,NA,4004466
Iraq,Upper middle income,IRQ,1860,NA,NA,1324979
Iraq,Upper middle income,IRQ,1933,NA,NA,4033769
Iraq,Upper middle income,IRQ,2002,62,8102.2587890625,26255344
Iraq,Upper middle income,IRQ,1812,NA,NA,1054826
Iraq,Upper middle income,IRQ,2003,63,4989.5146484375,27068826
Iraq,Upper middle income,IRQ,1953,NA,NA,6089263
Iraq,Upper middle income,IRQ,1954,NA,NA,6252046
Iraq,Upper middle income,IRQ,1890,NA,NA,1864649
Iraq,Upper middle income,IRQ,1956,NA,NA,6552814
Iraq,Upper middle income,IRQ,400,NA,NA,1100000
Iraq,Upper middle income,IRQ,500,NA,NA,1049999
Iraq,Upper middle income,IRQ,1930,NA,NA,3977427
Iraq,Upper middle income,IRQ,800,NA,NA,2500001
Iraq,Upper middle income,IRQ,1963,NA,NA,7735816
Iraq,Upper middle income,IRQ,1861,NA,NA,1345248
Iraq,Upper middle income,IRQ,1965,NA,NA,8270548
Iraq,Upper middle income,IRQ,1982,NA,NA,14467687
Iraq,Upper middle income,IRQ,1967,NA,NA,8848513
Iraq,Upper middle income,IRQ,1842,NA,NA,1206076
Iraq,Upper middle income,IRQ,1800,NA,NA,1e+06
Iraq,Upper middle income,IRQ,1801,NA,NA,1004456
Iraq,Upper middle income,IRQ,1802,NA,NA,1008932
Iraq,Upper middle income,IRQ,1804,NA,NA,1017944
Iraq,Upper middle income,IRQ,1846,NA,NA,1227854
Iraq,Upper middle income,IRQ,1858,NA,NA,1298784
Iraq,Upper middle income,IRQ,1960,NA,NA,7084683
Iraq,Upper middle income,IRQ,1808,NA,NA,1036211
Iraq,Upper middle income,IRQ,1849,NA,NA,1244113
Iraq,Upper middle income,IRQ,1850,NA,NA,1249026
Iraq,Upper middle income,IRQ,1811,NA,NA,1050146
Iraq,Upper middle income,IRQ,-1000,NA,NA,1250001
Iraq,Upper middle income,IRQ,1887,NA,NA,1806990
Iraq,Upper middle income,IRQ,-3000,NA,NA,499999
Iraq,Upper middle income,IRQ,1829,NA,NA,1137931
Iraq,Upper middle income,IRQ,1830,NA,NA,1143033
Iraq,Upper middle income,IRQ,1955,NA,NA,6405692
Iraq,Upper middle income,IRQ,1892,NA,NA,1947121
Iraq,Upper middle income,IRQ,1806,NA,NA,1027037
Iraq,Upper middle income,IRQ,-9000,NA,NA,39990
Iraq,Upper middle income,IRQ,1897,NA,NA,2240231
Iraq,Upper middle income,IRQ,1900,NA,NA,2419325
Iraq,Upper middle income,IRQ,1901,NA,NA,2470577
Iraq,Upper middle income,IRQ,1862,NA,NA,1370479
Iraq,Upper middle income,IRQ,1863,NA,NA,1400811
Iraq,Upper middle income,IRQ,1100,NA,NA,1750000
Iraq,Upper middle income,IRQ,1984,NA,NA,15377037
Iraq,Upper middle income,IRQ,1921,NA,NA,3552417
Iraq,Upper middle income,IRQ,2018,NA,10556.0244140625,40590700
Iraq,Upper middle income,IRQ,2019,NA,10935.5791015625,41563524
Iraq,Upper middle income,IRQ,1957,NA,NA,6683810
Iraq,Upper middle income,IRQ,1893,NA,NA,2002511
Iraq,Upper middle income,IRQ,700,NA,NA,1750000
Iraq,Upper middle income,IRQ,1835,NA,NA,1168890
Iraq,Upper middle income,IRQ,1836,NA,NA,1174132
Iraq,Upper middle income,IRQ,1962,NA,NA,7481829
Iraq,Upper middle income,IRQ,1839,NA,NA,1189997
Iraq,Upper middle income,IRQ,1966,NA,NA,8553880
Iraq,Upper middle income,IRQ,1964,NA,NA,7997661
Iraq,Upper middle income,IRQ,1841,NA,NA,1200692
Iraq,Upper middle income,IRQ,2004,63,7458.34033203125,27858950
Iraq,Upper middle income,IRQ,2005,62,7411.65966796875,28698688
Iraq,Upper middle income,IRQ,1986,NA,NA,16148228
Iraq,Upper middle income,IRQ,1878,NA,NA,1712295
Iraq,Upper middle income,IRQ,1805,NA,NA,1022481
Iraq,Upper middle income,IRQ,1959,NA,NA,6929328
Iraq,Upper middle income,IRQ,1896,NA,NA,2178286
Iraq,Upper middle income,IRQ,-8000,NA,NA,44452
Iraq,Upper middle income,IRQ,1809,NA,NA,1040828
Iraq,Upper middle income,IRQ,1810,NA,NA,1045487
Iraq,Upper middle income,IRQ,-4000,NA,NA,3e+05
Iraq,Upper middle income,IRQ,1886,NA,NA,1796232
Iraq,Upper middle income,IRQ,1885,NA,NA,1785534
Iraq,Upper middle income,IRQ,1922,NA,NA,3603541
Iraq,Upper middle income,IRQ,2017,NA,10526.37109375,39621156
Iraq,Upper middle income,IRQ,1790,NA,NA,1001523
Iraq,Upper middle income,IRQ,1987,NA,NA,16598017
Iraq,Upper middle income,IRQ,1832,NA,NA,1153307
Iraq,Upper middle income,IRQ,-10000,NA,NA,35992
Iraq,Upper middle income,IRQ,1958,NA,NA,6796489
Iraq,Upper middle income,IRQ,1895,NA,NA,2118049
Iraq,Upper middle income,IRQ,1898,NA,NA,2303932
Iraq,Upper middle income,IRQ,1899,NA,NA,2363702
Iraq,Upper middle income,IRQ,1961,NA,NA,7260718
Iraq,Upper middle income,IRQ,1840,NA,NA,1195333
Iraq,Upper middle income,IRQ,1919,NA,NA,3440303
Iraq,Upper middle income,IRQ,2013,NA,10170.2197265625,35481804
Iraq,Upper middle income,IRQ,1864,NA,NA,1431809
Iraq,Upper middle income,IRQ,1865,NA,NA,1463490
Iraq,Upper middle income,IRQ,1877,NA,NA,1702064
Iraq,Upper middle income,IRQ,2007,64,7695.11474609375,28660888
Iraq,Upper middle income,IRQ,2020,NA,9012.3818359375,42556988
Iraq,Upper middle income,IRQ,1833,NA,NA,1158478
Iraq,Upper middle income,IRQ,1730,NA,NA,1000509
Iraq,Upper middle income,IRQ,1834,NA,NA,1163673
Iraq,Upper middle income,IRQ,1837,NA,NA,1179396
Iraq,Upper middle income,IRQ,-6000,NA,NA,55000
Iraq,Upper middle income,IRQ,-5000,NA,NA,99999
Iraq,Upper middle income,IRQ,1884,NA,NA,1774896
Iraq,Upper middle income,IRQ,2012,NA,9824.80859375,33864452
Iraq,Upper middle income,IRQ,1920,NA,NA,3497964
Iraq,Upper middle income,IRQ,1780,NA,NA,1001354
Iraq,Upper middle income,IRQ,1985,NA,NA,15753858
Iraq,Upper middle income,IRQ,1876,NA,NA,1691889
Iraq,Upper middle income,IRQ,1831,NA,NA,1148158
Iraq,Upper middle income,IRQ,2008,64,8189.0615234375,29218384
Iraq,Upper middle income,IRQ,1894,NA,NA,2059472
Iraq,Upper middle income,IRQ,1880,NA,NA,1732930
Iraq,Upper middle income,IRQ,-7000,NA,NA,49435
Iraq,Upper middle income,IRQ,1990,NA,7551.79736328125,17658384
Iraq,Upper middle income,IRQ,1991,NA,2643.70532226562,17846384
Iraq,Upper middle income,IRQ,1838,NA,NA,1184685
Iraq,Upper middle income,IRQ,1879,NA,NA,1722584
Iraq,Upper middle income,IRQ,1873,NA,NA,1661705
Iraq,Upper middle income,IRQ,1902,NA,NA,2517226
Iraq,Upper middle income,IRQ,2015,NA,9946.9765625,37757812
Iraq,Upper middle income,IRQ,1866,NA,NA,1495868
Iraq,Upper middle income,IRQ,2006,62,7680.13623046875,28905614
Iraq,Upper middle income,IRQ,1400,NA,NA,999999
Iraq,Upper middle income,IRQ,2010,63,8597.064453125,31264880
Iraq,Upper middle income,IRQ,1871,NA,NA,1636740
Iraq,Upper middle income,IRQ,1740,NA,NA,1000678
Iraq,Upper middle income,IRQ,1881,NA,NA,1743334
Iraq,Upper middle income,IRQ,1882,NA,NA,1753796
Iraq,Upper middle income,IRQ,1883,NA,NA,1764317
Iraq,Upper middle income,IRQ,1989,NA,NA,17442600
Iraq,Upper middle income,IRQ,2021,NA,NA,43533592
Iraq,Upper middle income,IRQ,2016,NA,10997.38671875,38697940
Iraq,Upper middle income,IRQ,1300,NA,NA,999999
Iraq,Upper middle income,IRQ,1875,NA,NA,1681772
Iraq,Upper middle income,IRQ,1905,NA,NA,2644719
Iraq,Upper middle income,IRQ,1000,NA,NA,1999999
Iraq,Upper middle income,IRQ,1869,NA,NA,1592106
Iraq,Upper middle income,IRQ,2009,64,8294.154296875,30289044
Iraq,Upper middle income,IRQ,1720,NA,NA,1000339
Iraq,Upper middle income,IRQ,2011,62,8949.9365234375,32378066
Iraq,Upper middle income,IRQ,1914,NA,NA,3117810
Iraq,Upper middle income,IRQ,1915,NA,NA,3182469
Iraq,Upper middle income,IRQ,1912,NA,NA,2992387
Iraq,Upper middle income,IRQ,1870,NA,NA,1616808
Iraq,Upper middle income,IRQ,1916,NA,NA,3248461
Iraq,Upper middle income,IRQ,2014,NA,9818.65234375,36746484
Iraq,Upper middle income,IRQ,1200,NA,NA,1375003
Iraq,Upper middle income,IRQ,1760,NA,NA,1001016
Iraq,Upper middle income,IRQ,1710,NA,NA,1000170
Iraq,Upper middle income,IRQ,1868,NA,NA,1562777
Iraq,Upper middle income,IRQ,1600,NA,NA,1250001
Iraq,Upper middle income,IRQ,1867,NA,NA,1528958
Iraq,Upper middle income,IRQ,1917,NA,NA,3315814
Iraq,Upper middle income,IRQ,1913,NA,NA,3054458
Iraq,Upper middle income,IRQ,1988,NA,NA,16987352
Iraq,Upper middle income,IRQ,1910,NA,NA,2878820
Iraq,Upper middle income,IRQ,1907,NA,NA,2733250
Iraq,Upper middle income,IRQ,1700,NA,NA,999999
Iraq,Upper middle income,IRQ,1918,NA,NA,3379549
Iraq,Upper middle income,IRQ,1770,NA,NA,1001186
Iraq,Upper middle income,IRQ,1874,NA,NA,1671710
Iraq,Upper middle income,IRQ,1750,NA,NA,1000847
Iraq,Upper middle income,IRQ,1904,NA,NA,2601525
Iraq,Upper middle income,IRQ,1500,NA,NA,999999
Iraq,Upper middle income,IRQ,1903,NA,NA,2559031
Iraq,Upper middle income,IRQ,1906,NA,NA,2688623
Iraq,Upper middle income,IRQ,1909,NA,NA,2827100
Iraq,Upper middle income,IRQ,1911,NA,NA,2933879
Iraq,Upper middle income,IRQ,1872,NA,NA,1651755
Iraq,Upper middle income,IRQ,1908,NA,NA,2778611
Ireland,High income,IRL,1945,NA,NA,2918401
Ireland,High income,IRL,1790,NA,NA,4800000
Ireland,High income,IRL,1915,NA,NA,4312645
